Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc
0.2518822724,1.28,old cars,Panel van,Male,old people,0
0.3449691992,1.61,young cars,Hatchback,Female,working people,0
0.2710472279,0.35,oldest cars,Sedan,Female,youngest people,0
0.3696098563,1.44,young cars,Sedan,Female,old people,0
0.2710472279,3.25,young cars,Station wagon,Female,older work. people,0
0.7118412046,1.24,old cars,Panel van,Male,old people,0
0.6680355921,1.26,young cars,Hatchback,Female,young people,1
0.1560574949,1.6,young cars,Hatchback,Female,young people,0
0.5639972621,1.23,oldest cars,Hardtop,Male,young people,0
0.3422313484,2.11,old cars,Station wagon,Female,old people,0
0.6543463381,1.3,youngest cars,Hatchback,Male,old people,0
0.7282683094,0.3,oldest cars,Sedan,Female,old people,0
0.900752909,1.05,young cars,Hatchback,Female,older work. people,0
0.5420944558,1.43,oldest cars,Station wagon,Female,working people,0
0.7994524298,1.26,young cars,Hatchback,Female,older work. people,0
0.5859000684,3.52,young cars,Station wagon,Male,older work. people,1
0.8898015058,1.428,youngest cars,Hatchback,Female,working people,0
0.3750855578,1.63,oldest cars,Station wagon,Female,young people,0
0.3915126626,2.88,young cars,Sedan,Male,oldest people,0
0.5859000684,1.87,youngest cars,Sedan,Female,youngest people,1
0.3504449008,0.59,oldest cars,Utility,Female,older work. people,0
0.5859000684,0.86,old cars,Hatchback,Female,youngest people,0
0.900752909,1.79,oldest cars,Station wagon,Female,old people,0
0.0191649555,1.34,young cars,Hatchback,Female,working people,0
0.9801505818,1.6,young cars,Hatchback,Female,working people,1
0.5859000684,1.93,oldest cars,Station wagon,Male,working people,0
0.6652977413,0.83,oldest cars,Hatchback,Male,oldest people,0
0.334017796,1.61,old cars,Sedan,Female,old people,0
0.334017796,0.92,old cars,Hatchback,Female,young people,0
0.6652977413,1.2,old cars,Sedan,Female,older work. people,0
0.128678987,0.98,old cars,Hatchback,Female,older work. people,0
0.6652977413,1.31,old cars,Station wagon,Female,oldest people,1
0.6652977413,1.4,old cars,Sedan,Male,old people,0
0.334017796,2.14,young cars,Sedan,Male,older work. people,0
0.6652977413,4.7,youngest cars,Station wagon,Male,older work. people,0
0.6652977413,2.59,old cars,Minibus,Female,working people,0
0.6652977413,2.03,oldest cars,Utility,Male,older work. people,0
0.2217659138,1.02,oldest cars,Hatchback,Female,older work. people,0
0.6652977413,1.84,young cars,Hatchback,Female,oldest people,1
0.6543463381,0.86,oldest cars,Hatchback,Female,young people,0
0.334017796,0.42,oldest cars,Hatchback,Male,old people,0
0.334017796,1.01,oldest cars,Sedan,Male,older work. people,0
0.2874743326,1.08,old cars,Sedan,Female,old people,0
0.6652977413,0.36,oldest cars,Hatchback,Female,old people,0
0.6652977413,0.77,oldest cars,Station wagon,Male,older work. people,0
0.6652977413,1.63,young cars,Hatchback,Female,working people,0
0.0602327173,1.04,oldest cars,Hatchback,Female,young people,0
0.6652977413,0.82,oldest cars,Truck,Male,older work. people,0
0.6652977413,2.18,old cars,Minibus,Female,working people,0
0.6652977413,2.93,young cars,Station wagon,Female,old people,0
0.6652977413,3.87,old cars,Station wagon,Female,older work. people,0
0.6652977413,1.85,young cars,Sedan,Female,working people,0
0.7775496235,1.66,young cars,Sedan,Male,old people,0
0.0629705681,0.92,old cars,Sedan,Female,older work. people,0
0.848733744,1.65,youngest cars,Sedan,Female,old people,0
0.6652977413,1.76,old cars,Hardtop,Female,working people,0
0.334017796,1.56,oldest cars,Station wagon,Male,older work. people,0
0.8898015058,1.399,youngest cars,Hatchback,Female,old people,0
0.6652977413,2.78,old cars,Station wagon,Male,youngest people,0
0.6652977413,1.68,old cars,Sedan,Female,working people,0
0.6652977413,1.43,old cars,Sedan,Male,working people,0
0.5420944558,4.73,youngest cars,Station wagon,Female,working people,0
0.3449691992,1.17,young cars,Hatchback,Female,older work. people,0
0.6652977413,2.22,young cars,Station wagon,Female,young people,0
0.6652977413,2.06,young cars,Sedan,Female,old people,0
0.3312799452,0.68,oldest cars,Sedan,Female,young people,0
0.334017796,0.82,oldest cars,Hatchback,Female,older work. people,0
0.6652977413,1.47,young cars,Sedan,Male,oldest people,0
0.5859000684,2.77,youngest cars,Sedan,Female,young people,0
0.6652977413,1.4,old cars,Sedan,Male,older work. people,0
0.6652977413,0.92,old cars,Hatchback,Male,young people,0
0.4681724846,0.8,old cars,Hatchback,Female,young people,0
0.6652977413,3.14,old cars,Station wagon,Female,youngest people,0
0.6652977413,2.33,old cars,Utility,Male,young people,1
0.5859000684,0.83,oldest cars,Hatchback,Male,youngest people,0
0.6652977413,1.5,oldest cars,Station wagon,Female,working people,0
0.334017796,4.45,young cars,Station wagon,Male,old people,0
0.3750855578,4.4,young cars,Station wagon,Female,older work. people,0
0.6652977413,3.98,youngest cars,Station wagon,Male,old people,0
0.334017796,1.86,oldest cars,Station wagon,Male,youngest people,0
0.6652977413,1.17,young cars,Hatchback,Male,oldest people,0
0.334017796,0.88,old cars,Hatchback,Male,young people,0
0.6652977413,1.77,young cars,Sedan,Female,old people,0
0.9993155373,1.22,old cars,Hatchback,Female,young people,0
0.6652977413,0.43,oldest cars,Hatchback,Female,oldest people,0
0.3449691992,2.81,young cars,Sedan,Male,working people,1
0.3750855578,1.42,old cars,Sedan,Female,older work. people,0
0.6652977413,2.18,old cars,Minibus,Male,older work. people,0
0.6652977413,0.72,oldest cars,Hatchback,Female,old people,0
0.6652977413,2.51,old cars,Station wagon,Female,old people,0
0.6652977413,1.22,oldest cars,Minibus,Male,old people,0
0.6652977413,0.53,oldest cars,Hatchback,Female,oldest people,0
0.6543463381,2.31,young cars,Sedan,Female,old people,0
0.386036961,2.7,youngest cars,Hatchback,Female,older work. people,0
0.6652977413,2.09,young cars,Hatchback,Female,old people,0
0.5859000684,0.59,oldest cars,Hatchback,Female,working people,0
0.6652977413,1.15,old cars,Sedan,Female,oldest people,0
0.6652977413,1.77,young cars,Sedan,Male,old people,0
0.6652977413,3.28,young cars,Sedan,Female,oldest people,0
0.6023271732,2.48,old cars,Station wagon,Female,working people,0
0.6324435318,5.09,young cars,Sedan,Female,working people,0
0.6543463381,1.64,oldest cars,Utility,Female,working people,0
0.334017796,1.85,old cars,Truck,Male,older work. people,0
0.6652977413,1.13,old cars,Sedan,Female,young people,0
0.6652977413,1.86,oldest cars,Sedan,Female,older work. people,0
0.6652977413,1.75,young cars,Sedan,Female,oldest people,0
0.0136892539,2.19,oldest cars,Truck,Male,working people,0
0.0273785079,1.77,young cars,Sedan,Female,young people,1
0.3887748118,1.44,young cars,Sedan,Female,old people,0
0.6652977413,1.15,old cars,Hatchback,Male,older work. people,0
0.6652977413,1.86,old cars,Utility,Male,old people,0
0.6652977413,1.14,old cars,Sedan,Female,oldest people,0
0.3258042437,1.4,old cars,Sedan,Female,youngest people,0
0.6652977413,2.33,youngest cars,Sedan,Female,older work. people,1
0.1697467488,1.75,old cars,Utility,Female,old people,0
0.7994524298,2.94,old cars,Station wagon,Male,working people,1
0.6652977413,0.5,oldest cars,Hatchback,Female,older work. people,0
0.9993155373,1.45,oldest cars,Truck,Male,working people,0
0.7994524298,0.39,oldest cars,Sedan,Female,older work. people,0
0.6652977413,1.82,young cars,Hatchback,Female,young people,0
0.6652977413,1.5,oldest cars,Station wagon,Male,young people,0
0.7994524298,1.28,young cars,Hatchback,Male,youngest people,1
0.6652977413,0.99,oldest cars,Utility,Male,young people,0
0.6652977413,1.03,young cars,Hatchback,Female,older work. people,0
0.334017796,3.15,old cars,Station wagon,Male,young people,0
0.6652977413,0.41,oldest cars,Sedan,Female,old people,0
0.4982888433,0.84,old cars,Hatchback,Female,young people,0
0.6543463381,1.55,young cars,Sedan,Female,older work. people,0
0.4462696783,22.69,youngest cars,Sedan,Male,oldest people,0
0.8898015058,1.82,young cars,Sedan,Male,older work. people,0
0.5859000684,1.26,young cars,Hatchback,Female,working people,0
0.6351813826,1.1,old cars,Sedan,Female,oldest people,0
0.9637234771,1.33,youngest cars,Hatchback,Female,old people,0
0.334017796,4.36,young cars,Station wagon,Female,young people,0
0.3915126626,1.53,young cars,Sedan,Female,youngest people,0
0.6461327858,1.76,young cars,Hatchback,Female,young people,0
0.257357974,1.42,youngest cars,Hatchback,Female,older work. people,0
0.3969883641,1.52,old cars,Hatchback,Male,young people,0
0.257357974,0.53,oldest cars,Hatchback,Female,young people,0
0.2518822724,5.41,young cars,Sedan,Female,older work. people,0
0.3750855578,1.45,young cars,Sedan,Male,youngest people,0
0.7118412046,1.88,young cars,Hatchback,Male,old people,0
0.7118412046,1.83,youngest cars,Sedan,Female,young people,0
0.3641341547,2.09,old cars,Sedan,Male,old people,0
0.6543463381,1.59,old cars,Sedan,Female,young people,0
0.257357974,1.38,old cars,Truck,Male,old people,0
0.9637234771,2.48,young cars,Station wagon,Male,young people,0
0.7118412046,0.8,old cars,Hatchback,Female,older work. people,0
0.5859000684,1.6143,youngest cars,Hatchback,Female,youngest people,0
0.720054757,2.999,youngest cars,Station wagon,Female,older work. people,0
0.8898015058,2.12,oldest cars,Station wagon,Male,young people,0
0.5859000684,0.41,oldest cars,Sedan,Female,older work. people,1
0.205338809,1.41,youngest cars,Hatchback,Female,older work. people,0
0.5859000684,1.79,young cars,Panel van,Male,working people,0
0.8898015058,4.26,youngest cars,Truck,Male,older work. people,0
0.9993155373,1.46,young cars,Sedan,Female,young people,0
0.3969883641,1.14,young cars,Hatchback,Male,oldest people,0
0.7994524298,2.39,old cars,Station wagon,Female,working people,0
0.4325804244,2.16,youngest cars,Hatchback,Female,young people,0
0.0821355236,0.28,oldest cars,Hatchback,Male,young people,0
0.59137577,0.7,oldest cars,Sedan,Female,young people,0
0.6543463381,1.8,old cars,Sedan,Male,young people,0
0.6543463381,2.76,young cars,Sedan,Male,working people,0
0.6954140999,1.37,young cars,Sedan,Female,young people,0
0.7091033539,0.4,oldest cars,Station wagon,Female,old people,0
0.2518822724,4.84,youngest cars,Station wagon,Female,older work. people,0
0.5859000684,1.5,old cars,Utility,Male,older work. people,0
0.9637234771,1.6,young cars,Hatchback,Male,older work. people,0
0.8898015058,1.16,oldest cars,Station wagon,Female,older work. people,0
0.1697467488,0.37,oldest cars,Sedan,Male,oldest people,0
0.0355920602,1.5,oldest cars,Motorized caravan,Male,older work. people,0
0.9637234771,1.76,young cars,Hatchback,Male,old people,0
0.9637234771,0.86,old cars,Hatchback,Female,young people,1
0.424366872,0.44,oldest cars,Hatchback,Male,young people,1
0.3039014374,2.39,young cars,Sedan,Female,working people,0
0.6242299795,3.15,old cars,Station wagon,Male,older work. people,0
0.5859000684,13.61,youngest cars,Coupe,Female,young people,0
0.7118412046,0.8,oldest cars,Coupe,Female,youngest people,0
0.257357974,3.144,youngest cars,Station wagon,Female,older work. people,0
0.3969883641,0.71,oldest cars,Coupe,Male,older work. people,0
0.8898015058,3.24,young cars,Truck,Female,older work. people,0
0.5859000684,2.199,youngest cars,Sedan,Male,old people,0
0.3750855578,2.67,young cars,Sedan,Male,older work. people,0
0.6543463381,1.1,oldest cars,Utility,Male,older work. people,0
0.6160164271,2.048,youngest cars,Sedan,Female,working people,0
0.9144421629,0.73,oldest cars,Sedan,Female,oldest people,1
0.257357974,2.11,young cars,Sedan,Female,older work. people,0
0.3750855578,2.09,old cars,Utility,Male,youngest people,0
0.5859000684,0.86,old cars,Hatchback,Male,youngest people,1
0.257357974,4.64,youngest cars,Station wagon,Male,old people,0
0.6324435318,2.28,young cars,Hatchback,Female,working people,0
0.3750855578,1.29,oldest cars,Station wagon,Male,young people,0
0.9527720739,1.78,old cars,Sedan,Male,oldest people,1
0.9527720739,1.05,young cars,Hatchback,Female,oldest people,0
0.0465434634,1.16,oldest cars,Sedan,Female,old people,0
0.0219028063,1.7643,youngest cars,Hatchback,Male,oldest people,0
0.9527720739,1.77,old cars,Hardtop,Female,older work. people,0
0.9527720739,1.49,old cars,Sedan,Male,older work. people,0
0.9527720739,3.02,old cars,Station wagon,Male,older work. people,0
0.0465434634,2.05,oldest cars,Hardtop,Male,oldest people,0
0.9527720739,1.28,old cars,Truck,Male,older work. people,0
0.9527720739,1.17,old cars,Hatchback,Female,older work. people,0
0.0465434634,2.21,oldest cars,Minibus,Female,older work. people,0
0.0465434634,1.35,old cars,Sedan,Female,older work. people,0
0.7118412046,0.82,oldest cars,Hatchback,Female,older work. people,0
0.2737850787,1.68,youngest cars,Hatchback,Male,oldest people,0
0.2819986311,0.42,oldest cars,Hatchback,Female,older work. people,0
0.0465434634,0.53,oldest cars,Hatchback,Female,older work. people,0
0.7337440109,1.41,old cars,Hardtop,Male,old people,0
0.9527720739,2.02,youngest cars,Hatchback,Female,older work. people,0
0.9527720739,3.32,youngest cars,Station wagon,Male,old people,0
0.052019165,0.39,oldest cars,Sedan,Female,old people,0
0.9527720739,1.93,oldest cars,Station wagon,Male,older work. people,0
0.9527720739,0.97,oldest cars,Sedan,Male,older work. people,0
0.9637234771,2.7,youngest cars,Sedan,Male,older work. people,0
0.9527720739,1.55,oldest cars,Hardtop,Male,old people,0
0.7556468172,1.23,old cars,Station wagon,Male,old people,0
0.887063655,0.83,oldest cars,Hatchback,Female,oldest people,0
0.887063655,0.77,old cars,Hatchback,Female,older work. people,0
0.5831622177,0.61,oldest cars,Sedan,Male,oldest people,0
0.9527720739,2.54,old cars,Station wagon,Female,older work. people,1
0.9527720739,0.48,oldest cars,Hatchback,Male,oldest people,0
0.93908282,0.7,oldest cars,Sedan,Female,youngest people,0
0.0465434634,2.38,old cars,Station wagon,Male,older work. people,0
0.9527720739,0.48,oldest cars,Hatchback,Male,working people,0
0.9527720739,1.74,young cars,Hatchback,Female,older work. people,0
0.9527720739,1.82,young cars,Sedan,Female,older work. people,0
0.9527720739,0.83,oldest cars,Station wagon,Male,old people,0
0.2600958248,1.3,old cars,Hatchback,Female,young people,0
0.9527720739,1.74,young cars,Sedan,Male,old people,0
0.9527720739,1.37,old cars,Hatchback,Female,young people,0
0.9527720739,0.28,oldest cars,Hatchback,Male,working people,0
0.9527720739,1.31,youngest cars,Hatchback,Female,old people,0
0.7501711157,2.54,youngest cars,Sedan,Male,older work. people,1
0.9527720739,1.22,oldest cars,Station wagon,Male,working people,0
0.9555099247,1.01,old cars,Sedan,Female,older work. people,0
0.9527720739,0.93,oldest cars,Sedan,Male,young people,0
0.9527720739,1.45,old cars,Sedan,Female,old people,0
0.681724846,1.64,young cars,Sedan,Male,old people,0
0.9527720739,1.25,old cars,Sedan,Female,older work. people,1
0.9527720739,1.86,old cars,Station wagon,Male,older work. people,0
0.0465434634,3.47,young cars,Utility,Male,youngest people,0
0.0301163587,1.7,old cars,Sedan,Female,young people,0
0.9527720739,2.01,young cars,Sedan,Female,young people,0
0.0465434634,3.89,young cars,Motorized caravan,Male,oldest people,0
0.9527720739,2.03,young cars,Sedan,Female,old people,0
0.5859000684,0.31,oldest cars,Hatchback,Female,young people,0
0.9527720739,0.95,oldest cars,Sedan,Male,working people,0
0.9527720739,1.18,old cars,Sedan,Male,young people,0
0.9527720739,2.02,youngest cars,Sedan,Female,old people,0
0.9527720739,1.38,young cars,Hatchback,Female,older work. people,0
0.5831622177,2.23,young cars,Utility,Female,working people,1
0.9527720739,1.58,young cars,Utility,Male,young people,0
0.5694729637,4.73,youngest cars,Station wagon,Male,older work. people,0
0.2628336756,1.41,youngest cars,Hatchback,Female,young people,0
0.9527720739,1.17,old cars,Hatchback,Female,young people,0
0.9527720739,0.96,old cars,Hatchback,Male,old people,0
0.9527720739,4.47,youngest cars,Station wagon,Male,older work. people,0
0.9527720739,0.43,oldest cars,Hatchback,Female,working people,0
0.9527720739,3.05,young cars,Station wagon,Male,youngest people,0
0.9527720739,3.05,young cars,Station wagon,Female,older work. people,1
0.5859000684,1.6,youngest cars,Sedan,Female,old people,0
0.7118412046,1.92,young cars,Hatchback,Male,older work. people,0
0.462696783,0.58,oldest cars,Coupe,Male,older work. people,0
0.9527720739,1.08,old cars,Sedan,Female,old people,0
0.9637234771,2.46,youngest cars,Sedan,Male,older work. people,0
0.9609856263,3.65,young cars,Station wagon,Female,young people,1
0.4407939767,5.45,youngest cars,Station wagon,Male,working people,0
0.9527720739,1.51,oldest cars,Minibus,Female,older work. people,0
0.8898015058,1.27,youngest cars,Hatchback,Female,older work. people,0
0.257357974,2.74,youngest cars,Station wagon,Female,young people,0
0.5256673511,1.0,oldest cars,Sedan,Female,older work. people,0
